MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT,TYPE_NAME,MONTH
황고집,T15,33.4933716,126.5464645,제주 제주시 이도이동 1957-8번지,0.885882352941176,분식,02월
맛있는온도,T6,33.5031272,126.5434275,제주 제주시 일도이동 50-4번지 1층,0.885869565217391,단품요리 전문,06월
동춘돌곱창,T6,33.5062334,126.5406101,제주 제주시 일도이동 378-3번지,0.885826771653543,단품요리 전문,02월
남양통닭 인화점,T25,33.505729,126.541583,제주 제주시 일도이동 377-21번지,0.885819521178637,치킨,09월
명당양과노형점,T13,33.485567,126.4719971,제주 제주시 노형동 2529-5번지,0.885815602836879,베이커리,06월
돌아온무한조개,T1,33.5033,126.5416994,제주 제주시 이도이동 408-8번지 2층,0.885813148788927,가정식,02월
해두리치킨제주노형점,T25,33.480579,126.483966,제주 제주시 노형동 731-1번지 노형아이파크아파트 상가동 102호 103호,0.885802469135802,치킨,05월
꽃피는산골,T1,33.2537652,126.5718114,제주 서귀포시 동홍동 648-8번지 꽃피는산골,0.885793871866295,가정식,05월
피슈마라홍탕삼양점,T23,33.516837,126.5791082,제주 제주시 도련일동 1963-1번지 1층,0.885791366906474,중식,02월
도남막창,T1,33.4984826,126.5254552,제주 제주시 도남동 915-25번지,0.885786802030456,가정식,07월
불닭공장신산점,T6,33.5092023,126.5333256,제주 제주시 일도이동 1019-20번지,0.885780885780885,단품요리 전문,11월
빨간집삼화지구점,T1,33.514786,126.5760546,제주 제주시 화북일동 1023-1번지 1층,0.885780885780885,가정식,08월
교촌치킨 아라이도점,T25,33.4939349,126.5415506,제주 제주시 이도이동 1970-24번지 1층,0.885764499121265,치킨,01월
권가칼국수,T6,33.5170911,126.5769265,제주 제주시 화북일동 1004-2번지 1층,0.885764499121265,단품요리 전문,06월
아이스크림연구소 동광점,C2,33.5015415,126.5498911,제주 제주시 일도이동 113-3번지 일도성환아파트 105동 106호,0.885761589403973,디저트/간식,06월
삼양장원,T1,33.5167153,126.6113331,제주 제주시 삼양일동 56블럭 13로트 1,0.88573273079406,가정식,06월
레브,T1,33.4958682,126.5286351,제주 제주시 도남동 86-4번지 1층,0.885714285714285,가정식,07월
고랑몰라,T1,33.5179042,126.5889643,제주 제주시 도련이동 515-1번지 2동 1층 북측상가,0.885714285714285,가정식,09월
피자베이제주점,T29,33.4967655,126.5390025,제주 제주시 이도이동 398-23번지 1층,0.885714285714285,피자,11월
우가촌숯불구이,T6,33.5098734,126.5324465,제주 제주시 일도이동 1031-12번지,0.885714285714285,단품요리 전문,07월
쉬림프마켓,T6,33.2522488,126.5707059,제주 서귀포시 동홍동 644-5번지 1층,0.885714285714285,단품요리 전문,04월
비에이치씨 인제점,T25,33.5031494,126.5425707,제주 제주시 일도이동 48-8번지 1층,0.885714285714285,치킨,12월
공단해장국 아라점,T6,33.4787733,126.5533209,제주 제주시 아라이동 943-1번지,0.885714285714285,단품요리 전문,05월
매니아  불닭  용담점,T6,33.5096322,126.5107696,제주 제주시 용담이동 623-23번지,0.885714285714285,단품요리 전문,08월
찬미숯불갈비,T6,33.5201484,126.5796134,제주 제주시 삼양이동 2146-2번지,0.885714285714285,단품요리 전문,07월
매운디,T1,33.4924917,126.5447777,제주 제주시 아라이동 3005-3번지,0.885714285714285,가정식,04월
부가네얼큰이일도점,T1,33.4944343,126.5482049,제주 제주시 이도이동 1951-10번지 102호,0.885714285714285,가정식,08월
뚜레쥬르 제주이도베라체점,T13,33.491681,126.5437452,제주 제주시 아라이동 3003-11번지 1층,0.885654885654885,베이커리,07월
경성함바그앤버거스캔들제주점,T20,33.493803,126.5417129,제주 제주시 이도이동 1970-20번지 1층,0.88563829787234,양식,11월
밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.88560885608856,맥주/요리주점,12월
차곡,T1,33.4902673,126.4979834,제주 제주시 연동 311-46번지 제주특별자치도교육청 지하,0.885593220338983,가정식,09월
차곡,T1,33.4902673,126.4979834,제주 제주시 연동 311-46번지 제주특별자치도교육청 지하,0.885593220338983,가정식,08월
로화룡양꼬치,T5,33.5028751,126.5421944,제주 제주시 이도이동 408-3번지 1층,0.885579937304075,꼬치구이,08월
차곡,T1,33.4902673,126.4979834,제주 제주시 연동 311-46번지 제주특별자치도교육청 지하,0.885572139303482,가정식,04월
청룡반점,T23,33.5036783,126.536949,제주 제주시 이도이동 314-17번지 1층,0.885558583106267,중식,02월
매니아  불닭  용담점,T6,33.5096322,126.5107696,제주 제주시 용담이동 623-23번지,0.885514018691588,단품요리 전문,07월
매니아  불닭  용담점,T6,33.5096322,126.5107696,제주 제주시 용담이동 623-23번지,0.885514018691588,단품요리 전문,06월
케이티 구내식당,C1,33.5039604,126.5252235,제주 제주시 이도일동 1643-1번지,0.885496183206106,패스트푸드/간단한 식사,07월
꽃피는산골,T1,33.2537652,126.5718114,제주 서귀포시 동홍동 648-8번지 꽃피는산골,0.885474860335195,가정식,06월
청룡반점,T23,33.5036783,126.536949,제주 제주시 이도이동 314-17번지 1층,0.885462555066079,중식,01월
자담치킨호프카페제주아라점,T25,33.4746149,126.5449142,제주 제주시 아라일동 6095-10번지 1층,0.885416666666666,치킨,02월
다랑시,T6,33.5089523,126.533037,제주 제주시 일도이동 1032-2번지,0.885375494071146,단품요리 전문,08월
인자숯불갈비2호점,T1,33.4985158,126.5457077,제주 제주시 일도이동 109-15번지,0.885369532428355,가정식,10월
으뜸아이스크림할인점,C2,33.4905086,126.4339485,제주 제주시 외도일동 453-7번지 외도동에코그린빌3차아파트 102호,0.885321100917431,디저트/간식,04월
우쿠야 신연동점,T1,33.4787191,126.4883094,제주 제주시 연동 1495-6번지 1층,0.885245901639344,가정식,06월
남광로127,T1,33.4985558,126.5476775,제주 제주시 일도이동 111-13번지 1층,0.885245901639344,가정식,06월
인생극장,T6,33.5053453,126.5402632,제주 제주시 일도이동 380-2번지 1층,0.885204081632653,단품요리 전문,06월
돌담애분식,T15,33.4921071,126.5397747,제주 제주시 이도이동 1974-5번지 지하1층,0.885200553250345,분식,11월
불막열삼제주삼화점,T6,33.5160409,126.5789547,제주 제주시 도련일동 1963-8번지 1층,0.885185185185185,단품요리 전문,08월
오일삼삼,T6,33.49397,126.5277454,제주 제주시 도남동 54-14번지,0.885180240320427,단품요리 전문,10월
쭈꾸미달인,T6,33.5156189,126.580953,제주 제주시 도련일동 1910번지 제주삼화사랑으로부영8차아파트 1동 104호 상가,0.885167464114832,단품요리 전문,01월
로화룡양꼬치,T5,33.5028751,126.5421944,제주 제주시 이도이동 408-3번지 1층,0.885145482388974,꼬치구이,06월
용용선생제주일도점,T11,33.5014815,126.5430532,제주 제주시 이도이동 409-3번지,0.885145482388974,맥주/요리주점,12월
삼양장원,T1,33.5167153,126.6113331,제주 제주시 삼양일동 56블럭 13로트 1,0.885143570536829,가정식,07월
바른고깃집본점,T6,33.4824479,126.4738194,제주 제주시 노형동 2520-15번지 1층,0.885135135135135,단품요리 전문,12월
금산서당골,T1,33.478618,126.5515933,제주 제주시 아라이동 937번지,0.885135135135135,가정식,08월
정직유부 제주이도점,T6,33.4919873,126.5434559,제주 제주시 아라이동 3003-9번지 102호,0.885117493472584,단품요리 전문,12월
제주골목국수,T6,33.4949174,126.5255787,제주 제주시 도남동 51-29번지 1층,0.885106382978723,단품요리 전문,07월
파리바게뜨삼화2지구점,T13,33.5167914,126.5810047,제주 제주시 도련일동 1937-3번지,0.885103011093502,베이커리,10월
황고집,T15,33.4933716,126.5464645,제주 제주시 이도이동 1957-8번지,0.88510101010101,분식,10월
인화동갈비,T1,33.5083455,126.5396323,제주 제주시 일도이동 354-29번지,0.885085574572127,가정식,08월
다랑시,T6,33.5089523,126.533037,제주 제주시 일도이동 1032-2번지,0.88508064516129,단품요리 전문,04월
삼양장원,T1,33.5167153,126.6113331,제주 제주시 삼양일동 56블럭 13로트 1,0.88508064516129,가정식,12월
동강,T23,33.4962412,126.521487,제주 제주시 도남동 901-9번지 1층,0.885073580939033,중식,02월
인자숯불갈비2호점,T1,33.4985158,126.5457077,제주 제주시 일도이동 109-15번지,0.88503937007874,가정식,08월
두루,T15,33.4851915,126.4724304,제주 제주시 노형동 2530-4번지 1층,0.885010266940451,분식,05월
무지개맥주 제주일도본점,T11,33.5019374,126.5427695,제주 제주시 이도이동 409번지 1층 102호,0.884967320261437,맥주/요리주점,06월
태백아놀자,T1,33.5028895,126.5432811,제주 제주시 일도이동 50-13번지 지하 1층,0.884955752212389,가정식,02월
푸라닭 제주삼화점,T6,33.5147855,126.5757188,제주 제주시 화북일동 1015-1번지 1층,0.88490284005979,단품요리 전문,05월
비에이치씨오라점,T25,33.4884626,126.5110008,제주 제주시 오라이동 1982-3번지 1층,0.884892086330935,치킨,09월
떡하니,C2,33.4979745,126.5339699,제주 제주시 이도이동 1037번지 원영주택 1층 8호,0.884848484848484,디저트/간식,06월
송화잔지기떡 제주아라점,C2,33.4756946,126.5467957,제주 제주시 아라일동 6107-7번지 1층,0.884826325411334,디저트/간식,12월
대정몽생이,T1,33.5007613,126.5177268,제주 제주시 삼도일동 517-12번지,0.884816753926701,가정식,04월
궁한스샤브제주일도점,T6,33.4990112,126.5453425,제주 제주시 일도이동 85-5번지,0.884803921568627,단품요리 전문,10월
60계치킨제주삼화지구점,T25,33.5144593,126.5742772,제주 제주시 화북일동 1019-2번지 1층,0.88479262672811,치킨,07월
동강,T23,33.4962412,126.521487,제주 제주시 도남동 901-9번지 1층,0.88477366255144,중식,03월
고향숯불막창삼도점,T6,33.5011645,126.5177105,제주 제주시 삼도일동 516-6번지 1층,0.88477366255144,단품요리 전문,10월
중앙먹돌,T6,33.4886384,126.5388189,제주 제주시 이도이동 2018-11번지,0.884765625,단품요리 전문,02월
노가리앤비어  삼화지구점,T11,33.5164385,126.5798975,제주 제주시 도련일동 1939-3번지 1층,0.884749708963911,맥주/요리주점,03월
고기프로,T6,33.25113,126.5724787,제주 서귀포시 동홍동 175-1번지,0.884745762711864,단품요리 전문,11월
빽다방 제주중앙여고점,T26,33.4899575,126.5411075,제주 제주시 이도이동 1981-2번지,0.884736842105263,커피,10월
김반장,T1,33.5044881,126.5408912,제주 제주시 일도이동 392-17번지,0.884718498659517,가정식,04월
공단해장국 아라점,T6,33.4787733,126.5533209,제주 제주시 아라이동 943-1번지,0.884671532846715,단품요리 전문,07월
삼양장원,T1,33.5167153,126.6113331,제주 제주시 삼양일동 56블럭 13로트 1,0.884615384615384,가정식,11월
피슈마라홍탕삼양점,T23,33.516837,126.5791082,제주 제주시 도련일동 1963-1번지 1층,0.884615384615384,중식,01월
새솔숯불갈비,T1,33.2646719,126.5602385,제주 서귀포시 동홍동 1585번지,0.884615384615384,가정식,04월
미인,T1,33.4825996,126.4710916,제주 제주시 노형동 2592-6번지 1층,0.884615384615384,가정식,11월
소돈정육식당,T1,33.2586582,126.5755605,제주 서귀포시 동홍동 65-5번지,0.884615384615384,가정식,09월
고기창고,T6,33.4904516,126.4328343,제주 제주시 외도일동 480-9번지 1층,0.884615384615384,단품요리 전문,07월
돈야탑촌본점,T6,33.4848451,126.429887,제주 제주시 외도일동 642-12번지 1층,0.884615384615384,단품요리 전문,02월
금선,T6,33.4990697,126.5285019,제주 제주시 이도이동 1769-9번지 2층,0.884615384615384,단품요리 전문,01월
돈놓고돈먹기,T1,33.4987204,126.5488674,제주 제주시 이도이동 271-1번지 1층,0.884615384615384,가정식,05월
도남막창,T1,33.4984826,126.5254552,제주 제주시 도남동 915-25번지,0.884615384615384,가정식,06월
인자숯불갈비2호점,T1,33.4985158,126.5457077,제주 제주시 일도이동 109-15번지,0.884555382215288,가정식,09월
아구식당,T1,33.5214399,126.5830549,제주 제주시 삼양이동 2132-1번지 1층,0.884540117416829,가정식,05월
비에이치씨오라점,T25,33.4884626,126.5110008,제주 제주시 오라이동 1982-3번지 1층,0.884526558891454,치킨,07월
로화룡양꼬치,T5,33.5028751,126.5421944,제주 제주시 이도이동 408-3번지 1층,0.884502923976608,꼬치구이,01월
버뮤다제주,T1,33.4983363,126.5296714,제주 제주시 이도이동 1767-6번지 1층,0.884462151394422,가정식,10월
다랑시,T6,33.5089523,126.533037,제주 제주시 일도이동 1032-2번지,0.884453781512605,단품요리 전문,03월
바른삼겹,T6,33.5200838,126.5731444,제주 제주시 화북일동 11-2번지,0.884444444444444,단품요리 전문,09월
쌍팔련도,T1,33.5020734,126.5434758,제주 제주시 일도이동 68-1번지 1층,0.884444444444444,가정식,02월
60계치킨제주삼화지구점,T25,33.5144593,126.5742772,제주 제주시 화북일동 1019-2번지 1층,0.88443396226415,치킨,06월
오미정,T1,33.502677,126.5191175,제주 제주시 삼도일동 525-22번지,0.884393063583815,가정식,08월
즐겨찾기,T23,33.5169961,126.5893825,제주 제주시 도련이동 598번지,0.884386174016686,중식,04월
오부장치킨노형뜨란체점,T25,33.4869011,126.473829,제주 제주시 노형동 2615-9번지 1층,0.884375,치킨,03월
천도두루치기,T1,33.5034318,126.5450357,제주 제주시 일도이동 53-7번지 1층,0.884372177055103,가정식,01월
남양통닭 인화점,T25,33.505729,126.541583,제주 제주시 일도이동 377-21번지,0.884368308351177,치킨,01월
뚜레쥬르 제주이도베라체점,T13,33.491681,126.5437452,제주 제주시 아라이동 3003-11번지 1층,0.884300899427637,베이커리,05월
잇바이탭일도점,T6,33.5051627,126.5416574,제주 제주시 일도이동 409-8번지 1층,0.884297520661157,단품요리 전문,12월
명당양과노형점,T13,33.485567,126.4719971,제주 제주시 노형동 2529-5번지,0.884291725105189,베이커리,05월
돈삼겹직영5호점,T6,33.4952232,126.5471114,제주 제주시 이도이동 1952-2번지 지하1층,0.884279475982532,단품요리 전문,08월
설맥 일도점,T6,33.502191,126.5426146,제주 제주시 이도이동 408-7번지 1층,0.884276729559748,단품요리 전문,08월
맛나옛날통닭,T25,33.4961639,126.5266749,제주 제주시 도남동 909-10번지 1층,0.884272997032641,치킨,10월
마중물,T6,33.5068618,126.5197327,제주 제주시 삼도일동 788-15번지,0.884272997032641,단품요리 전문,07월
뚜레쥬르도남점,T13,33.4955626,126.5270621,제주 제주시 도남동 908-17번지,0.884255930984903,베이커리,11월
포차천국노형점,T1,33.4898649,126.4769461,제주 제주시 노형동 1044-11번지,0.88423645320197,가정식,08월
시민상회,T6,33.5084248,126.5263086,제주 제주시 이도일동 1697-1번지 1층,0.884210526315789,단품요리 전문,03월
